timestamp,open,high,low,close,volume
2026-01-04 18:29:11.185157,3167.909869265864,3169.340554595552,3167.7346322433555,3167.9934283060225,681.325517198441
2026-01-04 18:30:11.185168,3167.7902565468967,3168.688513742191,3166.1182525331756,3167.71689970368,613.7004742020207
2026-01-04 18:31:11.185170,3169.615531263136,3170.212690687826,3168.4513573319405,3169.0122767798816,420.4870533080616
2026-01-04 18:32:11.185171,3171.649868657204,3172.7152307716688,3171.7628561746683,3172.0583364926974,987.8637239136817
2026-01-04 18:33:11.185173,3171.774366397687,3172.6369407259326,3170.89307533874,3171.590029743251,645.1973374211984
2026-01-04 18:34:11.185174,3170.9250864231885,3171.6584085818795,3170.7879363395964,3171.1217558293524,313.504112562395
2026-01-04 18:35:11.185175,3174.2945538718345,3175.4658856150304,3173.1070568227806,3174.280181460367,191.60422535836335
2026-01-04 18:36:11.185178,3176.454276849977,3176.5340042293383,3175.445408726475,3175.815050918673,237.57322526589883
2026-01-04 18:37:11.185180,3174.971651680813,3175.872149832609,3174.768800002799,3174.876102146803,321.3619555460573
2026-01-04 18:38:11.185181,3175.984440508053,3176.7180173225447,3175.513505308165,3175.961222233975,244.6132359336001
2026-01-04 18:39:11.185183,3174.35445877786,3176.456197515092,3173.4635106962814,3175.03438684835,267.9103216461752
2026-01-04 18:40:11.185184,3174.476054124223,3175.604260993165,3172.9761598723,3174.1029273412096,356.5856518244624
2026-01-04 18:41:11.185185,3174.9095939749122,3174.909531723184,3173.3929268779425,3174.5868518843417,256.03623576527934
2026-01-04 18:42:11.185186,3171.841918756679,3171.0111244114814,3170.6173483002626,3170.7602913950263,907.0888821637826
2026-01-04 18:43:11.185187,3167.156566612524,3168.6386498718493,3165.5779407305154,3167.3104557300003,172.21037109547797
2026-01-04 18:44:11.185189,3166.29545583535,3166.742110680919,3163.9545805253256,3166.185880671518,572.0602506132292
2026-01-04 18:45:11.185190,3164.284910272705,3164.616106202931,3163.5221673294086,3164.1602184308495,469.3571442906954
2026-01-04 18:46:11.185191,3165.5774397359214,3166.953715440941,3164.287868621095,3164.78871309604,984.1407552177458
2026-01-04 18:47:11.185192,3162.925017178804,3163.616183175378,3161.1716072108447,3162.9726649449976,200.8350119512471
2026-01-04 18:48:11.185193,3160.287568305212,3161.0758976704083,3159.605383742593,3160.148057542327,458.07003914116746
2026-01-04 18:49:11.185195,3163.3833033350284,3163.136368205067,3162.291571328262,3163.07935508017,972.523389947832
2026-01-04 18:50:11.185196,3162.7211070407748,3162.89639475806,3162.0069548809456,3162.627802479197,878.9564133045823
2026-01-04 18:51:11.185197,3162.5396420812976,3164.291327314985,3162.594715069988,3162.7628588885727,835.3648638543519
2026-01-04 18:52:11.185198,3160.010407512595,3160.4211982724355,3159.4412719384486,3159.9133625161458,332.1125443404459
2026-01-04 18:53:11.185199,3159.3614129420253,3159.3628931461453,3156.8452972567197,3158.8245970670955,253.79882865105924
2026-01-04 18:54:11.185201,3158.53318459681,3160.118949583825,3158.298531990398,3159.046442246515,701.7788979319879
2026-01-04 18:55:11.185202,3156.810939928744,3157.1094078212136,3155.671712065931,3156.7444550916707,936.4383902148272
2026-01-04 18:56:11.185203,3157.1457907208924,3158.3350607957013,3157.256604264251,3157.495851128362,601.0866037125368
2026-01-04 18:57:11.185204,3156.8920970629865,3157.3393829425454,3154.220491078774,3156.2945737485243,614.4514205229099
2026-01-04 18:58:11.185205,3154.949592796546,3157.677542838314,3154.7918016573512,3155.711186248938,351.98118429425574
2026-01-04 18:59:11.185206,3154.228312100843,3156.5639801544194,3151.9774855017326,3154.507773024479,792.5436398727433
2026-01-04 19:00:11.185208,3158.4009353310294,3159.3155377592184,3157.926325171617,3158.212329393497,268.339373701771
2026-01-04 19:01:11.185209,3158.9680969586384,3158.406588567607,3157.0843753090226,3158.185334944021,391.31131276381933
2026-01-04 19:02:11.185210,3156.0370379555725,3156.346726385998,3154.1115656318884,3156.069913086109,482.8927947547751
2026-01-04 19:03:11.185211,3157.437403146969,3158.0224096081247,3156.485453315863,3157.7150029103154,556.8493408160095
2026-01-04 19:04:11.185213,3156.213894145094,3156.089052822913,3154.776616387137,3155.2733156103736,318.1687591735722
2026-01-04 19:05:11.185214,3154.967035850175,3156.5515162887427,3155.225732343603,3155.691042800383,203.35314226528317
2026-01-04 19:06:11.185215,3150.6722995743135,3152.3547799911926,3151.6657541983195,3151.7717025526235,649.5580381974694
2026-01-04 19:07:11.185216,3149.335337679853,3149.282452168613,3146.4709871078094,3149.1153304548266,359.7674979162302
2026-01-04 19:08:11.185217,3149.2580258143885,3149.7916328770534,3148.0060825981695,3149.509052926565,623.114399280351
2026-01-04 19:09:11.185218,3150.4753696779903,3151.2346772127394,3150.7322464250615,3150.985986086556,238.92644374678207
2026-01-04 19:10:11.185220,3151.6829008725854,3152.9360682249558,3150.86102947717,3151.3287226489356,533.0260916693358
2026-01-04 19:11:11.185221,3151.219326441045,3151.5884010357972,3150.0116397592196,3151.097426084159,579.3304892964272
2026-01-04 19:12:11.185222,3150.213179377612,3151.23009647903,3150.3972355395094,3150.4952186929804,146.6411831401842
2026-01-04 19:13:11.185223,3146.8980225129103,3148.2010559809128,3147.2301241727414,3147.5381747122456,402.9438503745285
2026-01-04 19:14:11.185224,3146.5347149595964,3147.271960152942,3145.7068377280348,3146.0984862954565,220.97320924507682
2026-01-04 19:15:11.185226,3145.502309342516,3145.3582303122407,3144.9080818122916,3145.177208753537,157.037473425491
2026-01-04 19:16:11.185227,3147.241865274085,3148.5882851539304,3146.948260930477,3147.2914532059744,990.9642091509508
2026-01-04 19:17:11.185228,3148.9020082831353,3148.378377736864,3147.357117895255,3147.9786897851113,390.11846047725066
2026-01-04 19:18:11.185229,3143.9175670912227,3145.1039663681777,3144.0829991383425,3144.452609474386,828.8870012691714
2026-01-04 19:19:11.185230,3144.338014827713,3145.629394094925,3144.723677019273,3145.1007774131754,329.17658928738746
2026-01-04 19:20:11.185231,3143.9846588174028,3144.916976871098,3144.3013500386583,3144.330612852343,713.3524500015363
2026-01-04 19:21:11.185233,3142.953975843553,3144.2150519231645,3141.8507186009588,3142.976768851731,784.2050739007179
2026-01-04 19:22:11.185234,3144.321791154074,3144.221393006149,3144.1487277058245,3144.200121429413,636.0748665470599
2026-01-04 19:23:11.185235,3146.1415024454764,3146.5709534870034,3144.4890880061976,3146.2621204744046,524.4185696951425
2026-01-04 19:24:11.185236,3148.3007084108945,3149.8268956572724,3146.8627592119233,3148.124680712637,470.6568227325417
2026-01-04 19:25:11.185237,3145.8204759540968,3146.68699884568,3145.540513365329,3146.4462456661918,413.9814398886958
2026-01-04 19:26:11.185239,3146.549703216526,3148.4295040286697,3145.1740545758403,3145.827820914489,936.5762298230433
2026-01-04 19:27:11.185240,3146.4492721881,3147.055857422928,3145.894686483253,3146.4903477772964,847.5574670089562
2026-01-04 19:28:11.185241,3149.0000859473353,3150.202200790697,3147.0669999383704,3148.441438031541,968.5242195998613
2026-01-04 19:29:11.185242,3147.6544522290396,3148.236431176955,3145.347415341872,3147.4830895558507,211.86750113699026
2026-01-04 19:30:11.185243,3147.3401482121,3147.4929299874057,3143.9740230688626,3147.111771602523,757.7807276832798
2026-01-04 19:31:11.185244,3145.1839852946273,3146.1888544085937,3143.843044845445,3144.899101654511,944.506411138934
2026-01-04 19:32:11.185246,3142.730542686358,3143.1798697576196,3142.2834494922204,3142.5066884063494,263.1097595490941
2026-01-04 19:33:11.185247,3144.453101431072,3144.270196035122,3144.076846050522,3144.131740051138,159.84664063009973
2026-01-04 19:34:11.185248,3147.508796373346,3148.0685183445694,3146.558666033422,3146.84422010828,767.0085843610532
2026-01-04 19:35:11.185249,3146.7984604499698,3146.909223122405,3146.1790774367396,3146.700199865119,617.0258018619207
2026-01-04 19:36:11.185250,3149.061767539697,3149.5577861151123,3148.062050074953,3148.707265660903,857.6458990824449
2026-01-04 19:37:11.185252,3149.3856698638547,3150.011061160803,3148.8749332449947,3149.430537710998,225.79513896366055
2026-01-04 19:38:11.185253,3148.8603568095127,3148.728876606209,3148.050717520533,3148.140298201788,815.7405806739011
2026-01-04 19:39:11.185254,3148.5248932617756,3150.5329939171565,3148.6657509924976,3148.863089412805,281.46458804297004
2026-01-04 19:40:11.185255,3152.839632762192,3152.33383407556,3151.7878892620834,3151.939162545737,247.29034857913405
2026-01-04 19:41:11.185256,3151.8474314921946,3153.063393529552,3151.672602187164,3151.8675104675167,247.83921813789365
2026-01-04 19:42:11.185257,3154.281410228086,3155.441400447365,3153.863027682278,3154.996797779145,833.117248208244
2026-01-04 19:43:11.185259,3149.821359778421,3150.9539390576115,3149.1637508486847,3149.7573075709656,698.6774986265801
2026-01-04 19:44:11.185260,3151.0605867509785,3152.0108954840352,3148.4607239450515,3151.401112579716,570.7588822922073
2026-01-04 19:45:11.185261,3151.9955284906864,3151.709223882865,3150.919305939662,3151.575206716192,422.94743571115225
2026-01-04 19:46:11.185263,3150.6508800256097,3150.99188020999,3150.782455820542,3150.9771920152607,889.4804867317974
2026-01-04 19:47:11.185264,3150.937621851724,3151.9456118814137,3151.1420048118857,3151.1607135683316,453.20059668037186
2026-01-04 19:48:11.185265,3146.2408053736567,3147.8338561729734,3146.7970572860404,3147.1855757391295,834.9394955244194
2026-01-04 19:49:11.185266,3146.52007880383,3146.867180112062,3145.6221192434687,3146.7462319634546,495.22141771319656
2026-01-04 19:50:11.185267,3146.248517443164,3147.8799895503853,3146.5129306443555,3147.4604571064783,439.24998648241683
2026-01-04 19:51:11.185268,3149.624293784218,3151.303737373763,3149.6433675281373,3150.416245195961,516.4118071026458
2026-01-04 19:52:11.185270,3149.759912087486,3149.817163059737,3148.9726524722896,3149.379704759414,371.24008674772784
2026-01-04 19:53:11.185271,3148.155617632953,3148.4850989114557,3146.7910608190864,3147.7627175536277,772.848442158626
2026-01-04 19:54:11.185272,3146.971932247351,3147.1320366185505,3145.3795853016695,3146.7592034664585,552.4483510832313
2026-01-04 19:55:11.185273,3148.106519630298,3150.316971553096,3147.963290477273,3148.5900077018628,308.9914256321356
2026-01-04 19:56:11.185274,3149.223654243111,3149.6471461067968,3148.385116448799,3149.247509921182,909.6171159471116
2026-01-04 19:57:11.185275,3148.1861882441026,3148.4126742394,3147.234864468272,3148.187989513648,445.5020992358903
2026-01-04 19:58:11.185277,3148.6353420352784,3150.147115211748,3148.701438959777,3149.2145243798745,589.1975750025897
2026-01-04 19:59:11.185278,3150.1603786294545,3150.827045211504,3148.6835836917226,3149.408679478571,915.8248998680923
2026-01-04 20:00:11.185279,3151.784650604924,3153.1067782716173,3150.8297911725213,3151.3459694596363,661.8141963225929
2026-01-04 20:01:11.185280,3149.8313811849666,3151.4675195864515,3149.3003816766586,3149.9418632718816,205.20823663752765
2026-01-04 20:02:11.185282,3149.2999818981834,3150.5491230821135,3148.8546164340123,3149.286538978686,945.8489112521277
2026-01-04 20:03:11.185283,3148.606514076396,3149.0541808183143,3147.7019131471943,3148.502322672422,664.9372477642761
2026-01-04 20:04:11.185284,3144.5544253419457,3148.133492061826,3144.8210014463443,3145.5752927761578,401.4150531913775
2026-01-04 20:05:11.185285,3146.0439446390264,3146.7317809289443,3144.9786199588125,3146.167533330287,225.34486539704852
2026-01-04 20:06:11.185287,3146.3486517506476,3146.874195177844,3145.9813400274456,3146.6896438746467,814.6226703432663
2026-01-04 20:07:11.185288,3146.199060782984,3148.2419807404995,3146.34842258039,3146.6998707879316,658.0654803356622
2026-01-04 20:08:11.185289,3146.090146374738,3148.23678940934,3145.1605462828647,3146.230696521181,580.1149827786894
2026-01-04 20:09:11.185290,3144.298798300505,3145.461458613717,3143.3734337778315,3143.3999550370804,904.5033247458618
2026-01-04 20:10:11.185291,3142.8790858221832,3143.767030622143,3141.676789740322,3142.55866439155,809.7374901020777
2026-01-04 20:11:11.185292,3141.5876458636044,3142.8972978843076,3141.710168394552,3141.873235358496,236.50739175947606
2026-01-04 20:12:11.185294,3140.5549722107307,3140.861207769254,3139.523778175246,3140.268680820053,380.54986101599343
2026-01-04 20:13:11.185295,3140.6457871150137,3140.7244704728873,3139.2709311217463,3139.9461093967207,323.64022583301914
